"TEST_HEADER_START","Data source","Date","Time","Specimen identifier","TEST_HEADER_END","SPECIMEN_HEADER_START","Specimen type","Side (mm)","Area (sq mm)","Axial Gauge Length (mm)","Transverse Gauge Length (mm)","Grip Separation (mm)","SPECIMEN_HEADER_END","RESULTS_HEADER_START","Average Load 0.00 N-0.00 mm (N) ","Extension at EOT (mm) ","Extension at 0.000 N (mm) ","Extension at Max Load (mm) ","Last Load at 12.7000 mm (N) ","Last Posn at 0.000 N (mm) ","Load at Break (N) ","Load at 0.0000 mm (N) ","Free Height (mm) ","Load at 0.0000 mm (N) ","Spring Rate (N/mm) ","Load at Max Position (N) ","Maximum Load (N) ","Maximum Position (mm) ","Maximum Stress (MPa) ","Modulus of Elasticity (psi) ","Stress at Break (MPa) ","Stress at 100.0000 % (MPa) ","Work of Rupture (Nmm) ","RESULTS_HEADER_END"
"TEST_INFO_START","3DP_Beam_Z5-2024-03-28-08-35-47.mtwData","2024-03-28","08:35:47","3DP_Beam_Z5","TEST_INFO_END","SPECIMEN_INFO_START","Square",9.0,81.00001,9.0,1.0,9.0,"SPECIMEN_INFO_END","RESULTS_INFO_START","1.4855","0.0000","1.4326","N/A","N/A","1.040","0.0000","1.040","N/A","22.325","501.279","1.4855","6.19","9765","N/A","RESULTS_INFO_END"

"Time","Load (N)","Position (mm)","Control Out (V)","Stress (MPa)"
0.0,1.0400497,0.0,-0.07385705,0.012840117
0.009999752044677734,0.9848089,-5.3318214E-5,0.04699994,0.012158134
0.019999980926513672,1.0324302,-5.3318214E-5,0.12757127,0.01274605
0.029999732971191406,1.0514787,-5.3318214E-5,0.2081426,0.012981217
0.039999961853027344,1.0495739,-3.998866E-5,0.2618568,0.0129577
0.04999971389770508,1.1143389,1.3333191E-5,0.30092168,0.013757269
0.059999942779541016,1.0686225,9.331415E-5,0.2838308,0.013192868
0.06999969482421875,1.1162437,2.6660564E-4,0.18250626,0.013780785
0.07999992370605469,1.139102,4.398971E-4,0.06653238,0.014062986
0.08999967575073242,1.1219583,5.4653717E-4,0.022584386,0.013851334
0.09999990463256836,1.1810087,5.731963E-4,0.0762986,0.014580352
0.1099996566772461,1.1410068,5.865295E-4,0.1422206,0.014086503
0.11999988555908203,1.1981524,6.531772E-4,0.15564916,0.014792004
0.12999963760375977,1.1943427,7.4649137E-4,0.12512971,0.014744969
0.1399998664855957,1.2267251,8.398019E-4,0.10803882,0.015144753
0.15000009536743164,1.2838708,8.797906E-4,0.13245438,0.015850255
0.15999984741210938,1.2419641,9.064533E-4,0.18372704,0.015332888
0.1700000762939453,1.2914902,9.597715E-4,0.20936337,0.01594432
0.17999982833862305,1.2705368,0.0010130934,0.22035037,0.015685638
