"TEST_HEADER_START","Data source","Date","Time","Specimen identifier","TEST_HEADER_END","SPECIMEN_HEADER_START","Specimen type","Side (mm)","Area (sq mm)","Axial Gauge Length (mm)","Transverse Gauge Length (mm)","Grip Separation (mm)","SPECIMEN_HEADER_END","RESULTS_HEADER_START","Average Load 0.00 N-0.00 mm (N) ","Extension at EOT (mm) ","Extension at 0.000 N (mm) ","Extension at Max Load (mm) ","Last Load at 12.7000 mm (N) ","Last Posn at 0.000 N (mm) ","Load at Break (N) ","Load at 0.0000 mm (N) ","Free Height (mm) ","Load at 0.0000 mm (N) ","Spring Rate (N/mm) ","Load at Max Position (N) ","Maximum Load (N) ","Maximum Position (mm) ","Maximum Stress (MPa) ","Modulus of Elasticity (psi) ","Stress at Break (MPa) ","Stress at 100.0000 % (MPa) ","Work of Rupture (Nmm) ","RESULTS_HEADER_END"
"TEST_INFO_START","3DP_Beam_Y4-2024-02-20-10-45-05.mtwData","2024-02-20","10:45:05","3DP_Beam_Y4","TEST_INFO_END","SPECIMEN_INFO_START","Square",9.0,81.00001,9.0,1.0,9.0,"SPECIMEN_INFO_END","RESULTS_INFO_START","1.100","1.4252","0.0000","1.4033","N/A","N/A","1.002","0.0000","1.002","N/A","28.561","384.683","1.4252","4.75","8320","N/A","RESULTS_INFO_END"

"Time","Load (N)","Position (mm)","Control Out (V)","Stress (MPa)"
0.0,1.0019526,0.0,0.18006471,0.012369784
0.010000228881835938,0.94480705,1.5996191E-4,0.07751938,0.0116642825
0.019999980926513672,0.9809992,2.3994288E-4,0.07385705,0.012111099
0.03000020980834961,0.9924283,2.5327608E-4,0.12635049,0.012252199
0.039999961853027344,0.9543312,2.9326475E-4,0.18006471,0.011781866
0.05000019073486328,1.009572,3.7324568E-4,0.17884393,0.01246385
0.059999942779541016,0.9600458,4.9321534E-4,0.1202466,0.011852415
0.07000017166137695,0.94861674,5.731963E-4,0.10315571,0.011711315
0.07999992370605469,0.9809992,6.1318855E-4,0.1422206,0.012111099
0.09000015258789062,0.9562361,6.1318855E-4,0.20936337,0.011805383
0.09999990463256836,1.009572,6.531772E-4,0.24842826,0.01246385
0.1100001335144043,0.9543312,7.331582E-4,0.24476592,0.011781866
0.11999988555908203,0.9771895,8.1313914E-4,0.22767504,0.012064066
0.13000011444091797,0.996238,8.66461E-4,0.24964903,0.012299233
0.1399998664855957,0.95242643,9.064533E-4,0.2887139,0.011758349
0.15000009536743164,1.0190963,9.1978285E-4,0.34242812,0.012581433
0.16000032424926758,0.9695701,9.331124E-4,0.4095709,0.011969999
0.1700000762939453,0.9886186,0.001026423,0.39125922,0.012205167
0.18000030517578125,1.0057623,0.0014796496,-0.0054934993,0.012416816
0.19000005722045898,0.95814097,0.0015996192,-0.07874016,0.011828899
0.20000028610229492,1.0171914,0.0015063087,0.08240249,0.012557916
0.21000003814697266,0.9676652,0.0014929791,0.18861015,0.011946483
0.2200002670288086,0.98671377,0.0015063087,0.24232437,0.01218165
0.23000001907348633,1.0114769,0.0015196382,0.30946714,0.012487368
0.24000024795532227,0.9771895,0.0015329678,0.37538913,0.012064066
