"TEST_HEADER_START","Data source","Date","Time","Specimen identifier","TEST_HEADER_END","SPECIMEN_HEADER_START","Specimen type","Side (mm)","Area (sq mm)","Axial Gauge Length (mm)","Transverse Gauge Length (mm)","Grip Separation (mm)","SPECIMEN_HEADER_END","RESULTS_HEADER_START","Average Load 0.00 N-0.00 mm (N) ","Extension at EOT (mm) ","Extension at 0.000 N (mm) ","Extension at Max Load (mm) ","Last Load at 12.7000 mm (N) ","Last Posn at 0.000 N (mm) ","Load at Break (N) ","Load at 0.0000 mm (N) ","Free Height (mm) ","Load at 0.0000 mm (N) ","Spring Rate (N/mm) ","Load at Max Position (N) ","Maximum Load (N) ","Maximum Position (mm) ","Maximum Stress (MPa) ","Modulus of Elasticity (psi) ","Stress at Break (MPa) ","Stress at 100.0000 % (MPa) ","Work of Rupture (Nmm) ","RESULTS_HEADER_END"
"TEST_INFO_START","3DP_Beam_X9-2024-02-20-10-03-12.mtwData","2024-02-20","10:03:12","3DP_Beam_X9","TEST_INFO_END","SPECIMEN_INFO_START","Square",9.0,81.00001,9.0,1.0,9.0,"SPECIMEN_INFO_END","RESULTS_INFO_START","1.075","2.0164","0.0000","1.9859","N/A","N/A","1.091","0.0000","1.091","N/A","13.766","539.631","2.0164","6.66","8797","N/A","RESULTS_INFO_END"

"Time","Load (N)","Position (mm)","Control Out (V)","Stress (MPa)"
0.0,1.0914807,0.0,0.30336323,0.013475068
0.009999752044677734,1.2267251,7.998096E-5,0.315571,0.015144753
0.019999980926513672,1.306729,1.4663237E-4,0.3119087,0.016132453
0.029999732971191406,1.2133913,2.2661332E-4,0.30824634,0.014980137
0.039999961853027344,1.1848184,3.0659427E-4,0.29115546,0.014627387
0.04999971389770508,1.1162437,4.3989345E-4,0.23133737,0.013780785
0.059999942779541016,0.93909246,5.731963E-4,0.17274004,0.011593733
0.06999969482421875,0.8838517,7.064954E-4,0.08606482,0.010911748
0.07999992370605469,0.7143198,8.1313914E-4,0.070194714,0.008818762
0.08999967575073242,0.6609839,8.6645735E-4,0.08240249,0.008160294
0.09999990463256836,0.5981238,9.331088E-4,0.09461027,0.007384243
0.1100001335144043,0.51811993,9.997602E-4,0.09338949,0.0063965414
0.11999988555908203,0.5466927,0.0010930707,0.089727156,0.006749292
0.13000011444091797,0.55812186,0.0011597221,0.075077824,0.0068903924
0.1399998664855957,0.6381257,0.0012530326,0.070194714,0.007878094
0.15000009536743164,0.7352732,0.0013063544,0.06653238,0.009077446
0.15999984741210938,0.8400401,0.0013596726,0.105597265,0.0103708645
0.1700000762939453,1.0057623,0.0014263241,0.11780504,0.012416816
0.17999982833862305,1.1448165,0.0014929755,0.09949338,0.014133535
0.19000005722045898,1.3353019,0.0015329678,0.13733749,0.016485205
0.19999980926513672,1.436259,0.001586286,0.16297382,0.01773159
0.21000003814697266,1.3676844,0.0016396078,0.1751816,0.01688499
0.2199997901916504,1.2781562,0.0016795965,0.21180493,0.015779704
0.23000001907348633,1.022906,0.0016929298,0.26551914,0.012628466
0.23999977111816406,0.8324207,0.0017062593,0.3326619,0.010276797
0.25,0.76194113,0.0017595775,0.35829824,0.009406679
0.25999975204467773,0.70289063,0.0018528916,0.34242812,0.008677661
