"TEST_HEADER_START","Data source","Date","Time","Specimen identifier","TEST_HEADER_END","SPECIMEN_HEADER_START","Specimen type","Side (mm)","Area (sq mm)","Axial Gauge Length (mm)","Transverse Gauge Length (mm)","Grip Separation (mm)","SPECIMEN_HEADER_END","RESULTS_HEADER_START","Average Load 0.00 N-0.00 mm (N) ","Extension at EOT (mm) ","Extension at 0.000 N (mm) ","Extension at Max Load (mm) ","Last Load at 12.7000 mm (N) ","Last Posn at 0.000 N (mm) ","Load at Break (N) ","Load at 0.0000 mm (N) ","Free Height (mm) ","Load at 0.0000 mm (N) ","Spring Rate (N/mm) ","Load at Max Position (N) ","Maximum Load (N) ","Maximum Position (mm) ","Maximum Stress (MPa) ","Modulus of Elasticity (psi) ","Stress at Break (MPa) ","Stress at 100.0000 % (MPa) ","Work of Rupture (Nmm) ","RESULTS_HEADER_END"
"TEST_INFO_START","3DP_Cube_X4-2023-08-29-14-06-06.mtwData","2023-08-29","14:06:06","3DP_Cube_X4","TEST_INFO_END","SPECIMEN_INFO_START","Square",9.0,81.00001,9.0,1.0,9.0,"SPECIMEN_INFO_END","RESULTS_INFO_START","4.885","2.1662","0.0000","1.8064","N/A","N/A","2.002","-0.0000","2.002","N/A","162.965","172.535","2.1663","2.13","4251","N/A","RESULTS_INFO_END"

"Time","Load (N)","Position (mm)","Control Out (V)","Stress (MPa)"
0.0,2.0020108,0.0,-0.46572667,0.024716178
0.009999990463256836,2.0020108,3.0659337E-4,-0.22035037,0.024716178
0.019999980926513672,2.0515373,6.1318674E-4,0.01037661,0.025327615
0.029999971389770508,2.1124928,5.998572E-4,-0.089727156,0.026080154
0.04012501239776611,2.1163027,5.8652676E-4,-0.17762315,0.02612719
0.05000007152557373,2.1734483,6.1318674E-4,-0.23744126,0.026832692
0.060124993324279785,2.1582096,6.3984765E-4,-0.2838308,0.02664456
0.07012498378753662,2.1410658,6.798382E-4,-0.33022034,0.026432907
0.08012497425079346,2.1620193,7.7314867E-4,-0.3326619,0.026691591
0.09012496471405029,2.1410658,9.0645056E-4,-0.25209057,0.026432907
0.10012507438659668,2.1867826,0.0010930725,-0.14466216,0.026997311
0.11012506484985352,2.2115457,0.0012530345,-0.064090826,0.027303029
0.12000000476837158,2.2382138,0.0013330154,-0.053103827,0.027632266
0.12999999523162842,2.2877402,0.0013596754,-0.11292193,0.028243704
0.13999998569488525,2.2591672,0.0013863363,-0.15809071,0.027890949
0.15012502670288086,2.2953596,0.0014796469,-0.16053227,0.02833777
0.1601250171661377,2.289645,0.0015862879,-0.121467374,0.02826722
0.16999995708465576,2.3105986,0.0016662688,-0.11292193,0.028525904
0.18000006675720215,2.3372667,0.0016929298,-0.17151926,0.02885514
0.1901249885559082,2.306789,0.0017329202,-0.21790881,0.02847887
0.20012497901916504,2.346791,0.0017995707,-0.22035037,0.028972724
0.21000003814697266,2.331552,0.0018662212,-0.23866203,0.02878459
0.2200000286102295,2.3372667,0.0019328726,-0.23988281,0.02885514
0.23000001907348633,2.3829834,0.001999523,-0.25819448,0.029419545
0.24000000953674316,2.344886,0.002052843,-0.2887139,0.028949205
0.25,2.373459,0.0021194946,-0.29237625,0.02930196
0.25999999046325684,2.3696494,0.002186145,-0.30946714,0.029254926
0.27012503147125244,2.3848882,0.0022794565,-0.29848012,0.02944306
0.2801250219345093,2.4153662,0.002372767,-0.28627235,0.02981933
0.2901250123977661,2.4115562,0.0024660784,-0.25941524,0.029772297
0.30012500286102295,2.453463,0.0025727195,-0.23377892,0.030289665
0.3101249933242798,2.4458437,0.0026793603,-0.19471404,0.030195598
0.3200000524520874,2.4782264,0.0027860021,-0.16907771,0.030595385
0.33000004291534424,2.5315626,0.0028793127,-0.14344138,0.031253856
0.3401249647140503,2.5220385,0.0029726243,-0.14466216,0.031136272
0.3501250743865967,2.5429919,0.0030392746,-0.14954527,0.031394955
0.3601250648498535,2.5506113,0.0031192556,-0.13733749,0.031489026
0.37012505531311035,2.5601356,0.0031992367,-0.13855827,0.031606607
0.3801250457763672,2.5829937,0.003265887,-0.14099982,0.03188881
0.38999998569488525,2.56966,0.0033325385,-0.16053227,0.031724192
0.3999999761581421,2.6039474,0.003399189,-0.17762315,0.032147497
0.4101250171661377,2.611567,0.0034658394,-0.18372704,0.032241564
0.41999995708465576,2.609662,0.0035191604,-0.2130257,0.032218046
0.43012499809265137,2.6420445,0.003585811,-0.22889581,0.03261783
0.440000057220459,2.6287107,0.0036258013,-0.26063603,0.032453213
0.4500000476837158,2.6439495,0.0036791223,-0.29115546,0.032641347
0.4601249694824219,2.6420445,0.0037324424,-0.3216749,0.03261783
0.4701249599456787,2.63633,0.0037857634,-0.3387658,0.03254728
0.4801250696182251,2.6706178,0.003825754,-0.38393456,0.032970585
0.49000000953674316,2.653474,0.0038790747,-0.40224624,0.032758933
0.5,2.689666,0.003932395,-0.43520722,0.033205748
0.5099999904632568,2.6687129,0.003999045,-0.45107734,0.032947067
0.5199999809265137,2.6725223,0.004079026,-0.44009033,0.0329941
0.5299999713897705,2.7068102,0.004159007,-0.44131112,0.033417404
0.5401251316070557,2.6972857,0.0042389883,-0.44375268,0.03329982
0.5501251220703125,2.7182393,0.004332299,-0.41933712,0.033558507
0.5601251125335693,2.735383,0.004425611,-0.40712935,0.033770155
0.5701251029968262,2.7563365,0.004558912,-0.33998656,0.03402884
0.580125093460083,2.8001485,0.0047055446,-0.2728438,0.03456973
0.5901250839233398,2.8211017,0.004865506,-0.19227248,0.034828413
0.6001250743865967,2.8611038,0.0049988073,-0.12512971,0.035322264
0.6101250648498535,2.8839624,0.0050787884,-0.13977905,0.03560447
0.6200001239776611,2.9087253,0.0051054494,-0.1861686,0.035910185
0.630000114440918,2.927774,0.0051321085,-0.23133737,0.03614535
0.6400001049041748,2.916345,0.005212089,-0.23377892,0.036004253
0.6500000953674316,2.9411082,0.0053053997,-0.20936337,0.036309972
0.6601250171661377,2.9487276,0.0053853807,-0.2130257,0.03640404
0.6701250076293945,2.9468226,0.005452032,-0.22889581,0.036380522
0.6801249980926514,2.9887297,0.0055053523,-0.2459867,0.036897894
0.6901249885559082,2.9658713,0.0055320133,-0.30458403,0.036615692
0.700124979019165,3.000159,0.0055853333,-0.337545,0.037038993
0.7101249694824219,2.9792056,0.005638655,-0.35219434,0.03678031
0.7201249599456787,2.9830153,0.0057053044,-0.3827138,0.036827344
0.7301249504089355,2.998254,0.005745295,-0.40224624,0.037015475
0.7401249408721924,2.967776,0.005798617,-0.43398646,0.036639206
0.7501249313354492,3.011588,0.005878598,-0.45107734,0.037180096
0.7599999904632568,3.0249221,0.0063184914,-0.08118171,0.037344713
0.7699999809265137,3.0896876,0.006478453,0.023805164,0.038144287
0.7799999713897705,3.163977,0.0063984725,-0.14954527,0.03906144
0.7899999618530273,3.1411188,0.0063984725,-0.22279193,0.038779236
0.8001251220703125,3.1735015,0.006425133,-0.28138924,0.039179027
0.809999942779541,3.1334991,0.006451794,-0.3277788,0.03868517
0.8199999332427979,3.12207,0.0064651235,-0.40224624,0.03854407
0.830125093460083,3.135404,0.0065184436,-0.44619423,0.038708687
0.8399999141693115,3.1030216,0.006585095,-0.43764877,0.038308904
0.8501250743865967,3.1182604,0.0067317276,-0.38393456,0.038497034
0.8600001335144043,3.1296895,0.0068916893,-0.2899347,0.038638137
0.8700001239776611,3.1792161,0.007064981,-0.1971556,0.039249577
0.880000114440918,3.238267,0.007144962,-0.1861686,0.039978597
0.8900001049041748,3.2268376,0.007144962,-0.25941524,0.0398375
0.9001250267028809,3.2573156,0.007144962,-0.34731123,0.040213764
0.9101250171661377,3.2173133,0.007171623,-0.40712935,0.03971991
0.9201250076293945,3.207789,0.0072116135,-0.436428,0.039602328
0.9300000667572021,3.2230277,0.007291592,-0.43764877,0.03979046
0.940000057220459,3.2154086,0.0073715732,-0.44131112,0.039696395
0.950124979019165,3.2554107,0.007424895,-0.45962277,0.04019025
0.9601249694824219,3.245886,0.0076781674,-0.30946714,0.04007266
0.9700000286102295,3.2801738,0.007958101,-0.064090826,0.04049597
